sku,store,saledate,stype,total_quantity,total_amount,total_profit
516668,9603,"2005-02-10 00:00:00",P,1,25.000,13.75
516745,3109,"2004-08-25 00:00:00",P,1,29.000,18.00
516746,4404,"2004-11-26 00:00:00",P,1,22.000,15.00
516760,4802,"2005-02-14 00:00:00",P,1,30.000,6.22
516760,6102,"2005-02-04 00:00:00",P,1,30.000,6.22
516760,7202,"2005-01-29 00:00:00",P,1,28.140,4.36
516797,3102,"2004-11-14 00:00:00",P,1,59.000,31.25
516812,3209,"2005-08-26 00:00:00",P,1,27.300,-8.70
516813,4209,"2004-08-08 00:00:00",P,1,26.000,13.25
516813,6703,"2005-05-19 00:00:00",P,1,26.000,13.25
516813,7102,"2004-12-03 00:00:00",P,1,26.000,13.25
516818,304,"2005-04-29 00:00:00",P,1,9.800,-0.70
516818,8007,"2005-02-25 00:00:00",P,1,9.990,2.64
516854,4004,"2005-02-04 00:00:00",P,1,31.890,7.14
516915,8302,"2005-05-28 00:00:00",P,1,19.750,-11.85
516934,809,"2004-12-25 00:00:00",P,1,78.000,49.50
516934,1202,"2005-03-30 00:00:00",P,1,11.700,-16.80
516934,2109,"2005-02-25 00:00:00",P,1,19.500,-9.00
516934,6109,"2005-03-08 00:00:00",P,1,19.500,-9.00
516936,4704,"2005-03-17 00:00:00",P,1,12.250,-4.25
516936,7304,"2005-04-28 00:00:00",P,1,8.570,-7.93
516967,603,"2005-02-22 00:00:00",P,1,24.990,-45.01
516967,9303,"2005-02-23 00:00:00",P,1,24.990,-45.01
517034,504,"2005-07-21 00:00:00",P,1,19.990,8.39
517034,1904,"2005-07-29 00:00:00",P,1,13.990,2.39
517034,2603,"2005-08-23 00:00:00",P,1,10.500,-1.10
517034,4309,"2005-06-19 00:00:00",P,1,30.000,18.40
517034,5502,"2005-07-28 00:00:00",P,1,7.340,-4.26
517059,3802,"2005-06-19 00:00:00",P,1,31.500,5.65
517194,2807,"2005-02-24 00:00:00",P,1,6.000,-3.50
517194,4007,"2005-02-23 00:00:00",P,1,3.000,-6.50
517228,2707,"2004-08-07 00:00:00",P,1,27.000,9.75
517228,3407,"2004-10-24 00:00:00",P,1,27.000,9.75
517228,3807,"2004-08-06 00:00:00",P,1,27.000,9.75
517245,103,"2005-01-26 00:00:00",P,1,19.370,-12.13
517245,3503,"2005-01-26 00:00:00",P,1,26.250,-5.25
517245,3503,"2005-02-24 00:00:00",P,1,13.120,-18.38
517245,4403,"2005-02-16 00:00:00",P,1,26.250,-5.25
517245,7003,"2005-01-31 00:00:00",P,1,26.250,-5.25
517245,7503,"2005-04-29 00:00:00",P,1,26.250,-5.25
517245,8007,"2004-12-30 00:00:00",P,1,36.750,5.25
517245,8504,"2005-01-28 00:00:00",P,1,18.370,-13.13
517245,8703,"2005-01-14 00:00:00",P,1,26.250,-5.25
517252,2009,"2005-02-19 00:00:00",P,1,6.000,-3.60
517271,4502,"2005-07-06 00:00:00",P,1,24.000,4.23
517414,107,"2005-07-28 00:00:00",P,1,7.000,-2.15
517414,1402,"2005-05-17 00:00:00",P,1,20.000,10.85
517414,1807,"2005-04-06 00:00:00",P,1,20.000,10.85
517414,3204,"2005-03-25 00:00:00",P,1,20.000,10.85
517414,3304,"2005-06-01 00:00:00",P,1,14.990,5.84
517414,5103,"2005-07-29 00:00:00",P,1,10.490,1.34
517414,8707,"2005-06-08 00:00:00",P,1,11.990,2.84
517414,9603,"2005-08-22 00:00:00",P,1,9.990,0.84
517421,1103,"2005-05-19 00:00:00",P,1,25.000,13.40
517427,3307,"2005-08-11 00:00:00",P,1,39.750,0.00
517427,4502,"2005-05-09 00:00:00",P,1,79.500,39.75
517427,5602,"2005-07-05 00:00:00",P,1,39.750,0.00
517427,6402,"2005-07-29 00:00:00",P,1,27.820,-11.93
517437,3204,"2005-04-26 00:00:00",P,1,24.000,15.47
517437,4404,"2005-07-13 00:00:00",P,1,6.000,-2.53
517471,2307,"2005-02-18 00:00:00",P,1,24.120,10.12
517473,3407,"2005-06-16 00:00:00",P,1,25.000,9.75
517473,7407,"2005-07-29 00:00:00",P,1,17.500,2.25
517521,1502,"2005-03-01 00:00:00",P,1,19.500,-11.50
517521,2602,"2005-02-19 00:00:00",P,1,39.000,8.00
517542,1509,"2005-05-05 00:00:00",P,1,38.000,21.25
517553,509,"2005-04-29 00:00:00",P,1,19.200,8.20
517553,8002,"2005-08-09 00:00:00",P,1,12.000,1.00
517566,8709,"2005-04-19 00:00:00",P,1,45.000,23.15
517590,703,"2005-02-19 00:00:00",P,1,18.500,9.50
517590,3403,"2005-04-08 00:00:00",P,1,13.870,4.87
517590,8204,"2005-03-17 00:00:00",P,1,18.500,9.50
517619,709,"2005-03-18 00:00:00",P,1,42.000,25.50
517619,8404,"2005-05-17 00:00:00",P,1,42.000,25.50
517619,8602,"2005-08-20 00:00:00",P,1,20.000,3.50
517620,5002,"2005-04-06 00:00:00",P,1,69.500,34.75
517620,9202,"2005-03-24 00:00:00",P,1,69.500,34.75
517626,4109,"2005-07-02 00:00:00",P,1,14.870,-14.88
517662,5102,"2005-03-23 00:00:00",P,1,17.620,6.57
517714,404,"2005-03-09 00:00:00",P,1,29.500,15.65
517714,809,"2005-06-03 00:00:00",P,1,29.500,15.65
517714,1004,"2005-07-27 00:00:00",P,1,29.500,15.65
517714,1502,"2004-08-06 00:00:00",P,1,29.500,15.65
517714,1602,"2005-05-19 00:00:00",P,1,29.500,15.65
517714,1807,"2004-12-04 00:00:00",P,1,22.120,8.27
517714,2103,"2005-08-05 00:00:00",P,1,29.500,15.65
517714,2702,"2005-01-19 00:00:00",P,1,29.500,15.65
517714,3003,"2005-03-18 00:00:00",P,1,22.120,8.27
517714,3202,"2004-11-02 00:00:00",P,1,29.500,15.65
517714,3303,"2004-12-21 00:00:00",P,1,22.120,8.27
517714,3407,"2005-08-16 00:00:00",P,1,29.500,15.65
517714,3502,"2005-07-03 00:00:00",P,1,29.500,15.65
517714,3802,"2005-02-06 00:00:00",P,1,29.500,15.65
517714,4502,"2004-10-11 00:00:00",P,1,22.130,8.28
517714,4904,"2004-12-17 00:00:00",P,1,29.500,15.65
517714,6304,"2004-12-31 00:00:00",P,1,22.130,8.28
517714,7302,"2005-04-12 00:00:00",P,1,29.500,15.65
517714,7502,"2005-06-19 00:00:00",P,1,29.500,15.65
517714,7907,"2004-08-05 00:00:00",P,1,29.500,15.65
517714,8703,"2004-12-06 00:00:00",P,1,29.500,15.65
517714,9503,"2005-07-04 00:00:00",P,1,29.500,15.65
517714,9609,"2005-03-30 00:00:00",P,1,22.120,8.27
517718,3609,"2005-05-26 00:00:00",P,1,26.000,14.76
517765,2702,"2005-08-11 00:00:00",P,1,57.000,-35.66
517771,509,"2005-05-14 00:00:00",P,1,16.000,10.75
517772,4402,"2005-03-18 00:00:00",P,1,7.250,-5.25
517772,8402,"2005-03-10 00:00:00",P,1,7.250,-5.25
517820,6004,"2005-02-21 00:00:00",P,1,24.750,-22.25
517948,9804,"2005-05-23 00:00:00",P,1,22.780,10.28
517957,4303,"2005-07-14 00:00:00",P,1,12.000,-4.00
518020,3702,"2005-03-04 00:00:00",P,1,19.500,-10.50
518031,3602,"2005-02-28 00:00:00",P,1,79.000,40.50
518078,9609,"2005-02-25 00:00:00",P,1,9.000,-2.52
518078,9609,"2005-02-27 00:00:00",P,1,18.000,6.48
518105,4604,"2005-08-19 00:00:00",P,1,19.990,-24.71
518128,3209,"2005-06-11 00:00:00",P,1,9.000,1.25
518143,1102,"2005-07-14 00:00:00",P,1,24.000,9.99
518143,3103,"2005-05-20 00:00:00",P,1,44.000,37.00
518143,3602,"2005-02-20 00:00:00",P,1,48.000,33.99
518143,9302,"2005-06-15 00:00:00",P,1,48.000,33.99
518170,802,"2005-04-19 00:00:00",P,1,32.300,14.30
518185,402,"2005-07-22 00:00:00",P,1,6.490,-0.26
518185,1202,"2005-02-12 00:00:00",P,1,12.990,6.24
518188,3507,"2005-06-23 00:00:00",P,1,14.990,6.74
518224,902,"2005-05-15 00:00:00",P,1,15.000,11.72
518224,903,"2005-08-11 00:00:00",P,1,3.750,0.47
518224,2909,"2005-08-03 00:00:00",P,1,3.750,0.47
518224,3304,"2005-08-07 00:00:00",P,1,3.750,0.47
518224,4102,"2005-08-10 00:00:00",P,1,3.750,0.47
518224,4307,"2005-06-24 00:00:00",P,1,10.050,6.77
518224,6109,"2005-07-28 00:00:00",P,1,5.250,1.97
518224,6503,"2005-08-11 00:00:00",P,1,3.750,0.47
518224,7602,"2005-05-06 00:00:00",P,1,15.000,11.72
518228,6604,"2005-08-19 00:00:00",P,1,8.500,-6.80
518337,9804,"2005-03-25 00:00:00",P,1,34.000,21.00
518363,107,"2005-07-02 00:00:00",P,1,2.250,-0.12
518363,202,"2005-06-02 00:00:00",P,1,4.500,2.13
518363,304,"2005-02-02 00:00:00",P,1,9.000,6.63
518363,407,"2005-07-07 00:00:00",P,1,2.250,-0.12
518363,409,"2005-07-14 00:00:00",P,1,2.250,-0.12
518363,502,"2005-05-26 00:00:00",P,1,4.500,2.13
518363,502,"2005-07-03 00:00:00",P,1,2.250,-0.12
518363,707,"2005-07-26 00:00:00",P,1,1.570,-0.80
518363,903,"2005-06-30 00:00:00",P,1,2.250,-0.12
518363,1003,"2005-06-28 00:00:00",P,1,2.250,-0.12
518363,1004,"2005-07-01 00:00:00",P,1,2.250,-0.12
518363,1107,"2005-08-26 00:00:00",P,1,1.570,-0.80
518363,1307,"2005-07-24 00:00:00",P,1,2.250,-0.12
518363,1909,"2005-07-04 00:00:00",P,1,2.250,-0.12
518363,2009,"2005-06-30 00:00:00",P,1,2.250,-0.12
518363,2104,"2005-06-27 00:00:00",P,1,2.250,-0.12
518363,2109,"2005-05-29 00:00:00",P,1,4.500,2.13
518363,2204,"2005-06-24 00:00:00",P,1,4.500,2.13
518363,2304,"2005-07-05 00:00:00",P,1,2.250,-0.12
518363,2307,"2005-07-29 00:00:00",P,1,1.570,-0.80
518363,2502,"2005-03-13 00:00:00",P,1,6.030,3.66
518363,2907,"2005-06-29 00:00:00",P,1,2.250,-0.12
518363,2909,"2005-07-01 00:00:00",P,1,2.250,-0.12
518363,2909,"2005-07-03 00:00:00",P,1,2.250,-0.12
518363,3002,"2005-07-20 00:00:00",P,1,2.250,-0.12
518363,3002,"2005-08-14 00:00:00",P,1,2.250,-0.12
518363,3007,"2005-07-13 00:00:00",P,1,2.250,-0.12
518363,3102,"2005-08-05 00:00:00",P,1,2.250,-0.12
518363,3109,"2005-07-19 00:00:00",P,1,2.250,-0.12
518363,3204,"2005-08-23 00:00:00",P,1,0.690,-1.68
518363,3207,"2005-06-29 00:00:00",P,1,2.250,-0.12
518363,3303,"2005-06-27 00:00:00",P,1,2.250,-0.12
518363,3307,"2005-07-09 00:00:00",P,1,2.250,-0.12
518363,3403,"2005-07-22 00:00:00",P,1,1.490,-0.88
518363,3503,"2005-06-29 00:00:00",P,1,2.250,-0.12
518363,3503,"2005-08-01 00:00:00",P,1,1.490,-0.88
518363,3603,"2005-06-27 00:00:00",P,1,2.250,-0.12
518363,3807,"2005-06-27 00:00:00",P,1,2.250,-0.12
518363,3902,"2005-07-04 00:00:00",P,1,2.250,-0.12
518363,4103,"2005-06-28 00:00:00",P,1,2.250,-0.12
518363,4203,"2005-07-22 00:00:00",P,1,1.490,-0.88
518363,4207,"2005-04-14 00:00:00",P,1,6.030,3.66
518363,4207,"2005-07-18 00:00:00",P,1,2.250,-0.12
518363,4307,"2005-06-29 00:00:00",P,1,2.250,-0.12
518363,4707,"2005-08-04 00:00:00",P,1,2.250,-0.12
518363,4907,"2005-08-03 00:00:00",P,1,2.250,-0.12
518363,5203,"2005-06-25 00:00:00",P,1,4.500,2.13
518363,5402,"2005-07-09 00:00:00",P,1,2.250,-0.12
518363,5404,"2005-07-22 00:00:00",P,1,2.250,-0.12
518363,5604,"2005-07-12 00:00:00",P,1,2.250,-0.12
518363,5804,"2005-07-04 00:00:00",P,1,2.250,-0.12
518363,6209,"2005-07-18 00:00:00",P,1,1.570,-0.80
518363,6804,"2005-07-07 00:00:00",P,1,2.250,-0.12
518363,6902,"2005-08-10 00:00:00",P,1,1.000,-1.37
518363,7004,"2005-07-01 00:00:00",P,1,2.250,-0.12
518363,7104,"2005-05-22 00:00:00",P,1,4.500,2.13
518363,7204,"2005-07-04 00:00:00",P,1,2.250,-0.12
518363,7204,"2005-07-08 00:00:00",P,1,2.250,-0.12
518363,7307,"2005-08-13 00:00:00",P,1,2.250,-0.12
518363,7602,"2005-05-07 00:00:00",P,1,6.030,3.66
518363,7703,"2005-07-23 00:00:00",P,1,1.490,-0.88
518363,7707,"2005-07-09 00:00:00",P,1,2.250,-0.12
518363,7707,"2005-07-10 00:00:00",P,1,2.250,-0.12
518363,7804,"2005-07-08 00:00:00",P,1,2.250,-0.12
518363,8202,"2005-07-05 00:00:00",P,1,2.250,-0.12
518363,8202,"2005-07-07 00:00:00",P,1,2.250,-0.12
518363,8302,"2005-06-28 00:00:00",P,1,2.250,-0.12
518363,8507,"2005-06-14 00:00:00",P,1,4.500,2.13
518363,9302,"2005-07-13 00:00:00",P,1,2.250,-0.12
518363,9504,"2005-07-01 00:00:00",P,1,2.250,-0.12
518363,9603,"2005-07-26 00:00:00",P,1,1.040,-1.33
518363,9704,"2005-07-06 00:00:00",P,1,2.250,-0.12
518363,9804,"2005-06-28 00:00:00",P,1,2.250,-0.12
518363,9806,"2005-06-02 00:00:00",P,1,4.500,2.13
518363,9909,"2005-05-22 00:00:00",P,1,4.500,2.13
518390,1107,"2005-05-13 00:00:00",P,1,49.000,27.50
518390,3504,"2005-05-05 00:00:00",P,1,49.000,27.50
518392,103,"2005-07-05 00:00:00",P,1,14.990,6.99
518474,1407,"2005-07-11 00:00:00",P,1,19.990,7.49
518474,3407,"2005-08-21 00:00:00",P,1,19.990,7.49
518474,4703,"2005-05-08 00:00:00",P,1,29.000,16.50
518474,5203,"2005-08-15 00:00:00",P,1,7.250,-5.25
518489,3302,"2005-07-01 00:00:00",P,1,13.500,-5.88
518506,807,"2005-04-10 00:00:00",P,1,13.500,5.10
518506,909,"2005-05-27 00:00:00",P,1,13.500,5.10
518506,1107,"2005-03-12 00:00:00",P,1,13.500,5.10
518506,1107,"2005-04-21 00:00:00",P,1,13.500,5.10
518506,1904,"2004-10-21 00:00:00",P,1,13.500,5.10
518506,2102,"2004-10-19 00:00:00",P,1,13.500,5.10
518506,2109,"2005-01-21 00:00:00",P,1,13.500,5.10
518506,2204,"2004-12-15 00:00:00",P,1,13.500,5.10
518506,2207,"2004-11-02 00:00:00",P,1,13.500,5.10
518506,2209,"2004-12-06 00:00:00",P,1,13.500,5.10
518506,2309,"2005-04-07 00:00:00",P,1,13.500,5.10
518506,2402,"2004-11-28 00:00:00",P,1,13.500,5.10
518506,2409,"2004-10-07 00:00:00",P,1,13.500,5.10
518506,2707,"2004-10-20 00:00:00",P,1,13.500,5.10
518506,3004,"2005-02-11 00:00:00",P,1,13.500,5.10
518506,3209,"2005-06-01 00:00:00",P,1,13.500,5.10
518506,3307,"2005-04-10 00:00:00",P,1,13.500,5.10
518506,4207,"2004-11-19 00:00:00",P,1,13.500,5.10
518506,4302,"2004-12-08 00:00:00",P,1,13.500,5.10
518506,4707,"2005-05-13 00:00:00",P,1,13.500,5.10
518506,4907,"2005-06-29 00:00:00",P,1,13.500,5.10
518506,5403,"2005-04-14 00:00:00",P,1,13.500,5.10
518506,5602,"2005-07-19 00:00:00",P,1,14.000,5.60
518506,5903,"2005-02-18 00:00:00",P,1,13.500,5.10
518506,7907,"2004-12-07 00:00:00",P,1,13.500,5.10
518506,8707,"2004-09-15 00:00:00",P,1,13.500,5.10
518506,8902,"2005-08-02 00:00:00",P,1,14.000,5.60
518510,3302,"2005-06-01 00:00:00",P,1,85.000,42.50
518510,5603,"2005-08-19 00:00:00",P,1,42.500,0.00
518532,6302,"2005-04-01 00:00:00",P,1,10.200,0.20
518567,609,"2005-07-07 00:00:00",P,1,19.000,6.92
518568,2103,"2005-08-12 00:00:00",P,1,17.250,-13.75
518580,7002,"2005-02-27 00:00:00",P,1,34.000,20.50
518592,309,"2005-05-06 00:00:00",P,1,22.000,4.50
518592,3109,"2005-06-08 00:00:00",P,1,11.000,-6.50
518633,409,"2005-01-10 00:00:00",P,1,2.990,1.54
518633,909,"2005-03-31 00:00:00",P,1,1.790,0.34
518633,2009,"2005-01-28 00:00:00",P,1,2.090,0.64
518633,3503,"2005-01-27 00:00:00",P,1,2.090,0.64
518655,1709,"2005-04-15 00:00:00",P,1,88.000,49.46
518667,1904,"2005-05-14 00:00:00",P,1,49.000,26.91
518672,3507,"2005-08-24 00:00:00",P,1,15.400,-0.88
518679,3807,"2005-04-14 00:00:00",P,1,9.990,3.24
518692,604,"2005-04-09 00:00:00",P,1,38.000,21.66
518692,1407,"2005-02-27 00:00:00",P,1,38.000,21.66
518722,1207,"2005-07-20 00:00:00",P,1,14.500,0.00
518722,4307,"2005-08-11 00:00:00",P,1,7.250,-7.25
518746,3109,"2005-07-07 00:00:00",P,1,28.000,17.00
518777,2007,"2005-08-16 00:00:00",P,1,28.000,8.60
518777,4907,"2005-08-25 00:00:00",P,1,19.600,0.20
518777,8407,"2005-08-21 00:00:00",P,1,28.000,8.60
518841,1502,"2005-05-18 00:00:00",P,1,38.000,20.72
518841,3202,"2005-03-19 00:00:00",P,1,38.000,20.72
518841,5302,"2005-05-24 00:00:00",P,1,38.000,20.72
518855,8407,"2005-03-28 00:00:00",P,1,100.000,57.37
518872,4109,"2005-08-11 00:00:00",P,1,11.000,3.00
518911,2704,"2005-08-06 00:00:00",P,1,4.990,-2.76
518940,402,"2005-07-27 00:00:00",P,1,5.600,-8.90
518940,3502,"2005-07-02 00:00:00",P,1,8.000,-6.50
518940,6002,"2005-07-22 00:00:00",P,1,8.000,-6.50
518940,6102,"2005-07-16 00:00:00",P,1,8.000,-6.50
518940,7302,"2005-04-13 00:00:00",P,1,29.990,15.49
518940,7407,"2005-07-02 00:00:00",P,1,8.500,-6.00
519001,2102,"2005-07-30 00:00:00",P,1,22.500,12.21
519001,3007,"2005-07-28 00:00:00",P,1,15.750,5.46
519001,4707,"2005-08-04 00:00:00",P,1,15.000,4.71
519034,2307,"2005-05-18 00:00:00",P,1,19.990,9.49
519161,9103,"2005-05-05 00:00:00",P,1,24.000,13.10
519216,3004,"2005-07-17 00:00:00",P,1,65.990,24.67
519216,6302,"2005-07-27 00:00:00",P,1,65.990,24.67
519216,8404,"2005-06-26 00:00:00",P,1,89.000,47.68
519233,102,"2005-04-25 00:00:00",P,1,44.000,32.00
519233,3007,"2005-05-04 00:00:00",P,1,46.000,34.00
519233,3502,"2005-08-24 00:00:00",P,1,15.400,3.40
519233,7302,"2005-05-10 00:00:00",P,1,44.000,32.00
519233,8802,"2005-08-24 00:00:00",P,1,15.400,3.40
519236,2202,"2005-04-13 00:00:00",P,1,59.000,37.25
519236,4302,"2005-08-18 00:00:00",P,1,29.500,7.75
519236,6102,"2005-05-02 00:00:00",P,1,59.000,37.25
519236,7002,"2005-05-03 00:00:00",P,1,59.000,37.25
519236,7102,"2005-05-13 00:00:00",P,1,59.000,37.25
519236,7303,"2005-06-03 00:00:00",P,1,59.000,37.25
519236,7403,"2005-05-15 00:00:00",P,1,59.000,37.25
519236,7904,"2005-06-10 00:00:00",P,1,54.000,32.25
519292,1607,"2004-10-14 00:00:00",P,1,15.000,7.50
519292,7102,"2004-09-04 00:00:00",P,1,15.000,7.50
519311,102,"2005-08-19 00:00:00",P,1,34.750,0.00
519329,7502,"2005-07-27 00:00:00",P,1,22.000,13.20
519377,1807,"2005-04-27 00:00:00",P,1,25.000,13.75
519377,3407,"2005-06-24 00:00:00",P,1,12.500,1.25
519377,4307,"2005-06-19 00:00:00",P,1,12.500,1.25
519438,102,"2005-01-11 00:00:00",P,1,18.000,9.00
519438,1709,"2005-03-16 00:00:00",P,1,16.990,7.99
519438,1904,"2005-01-23 00:00:00",P,1,18.000,9.00
519438,3909,"2004-08-26 00:00:00",P,1,18.000,9.00
519533,4504,"2005-07-29 00:00:00",P,1,13.990,6.30
519561,4409,"2005-06-04 00:00:00",P,1,36.000,23.20
519614,1509,"2005-04-13 00:00:00",P,1,9.990,5.24
519614,9209,"2005-06-26 00:00:00",P,1,4.990,0.24
519617,609,"2005-07-15 00:00:00",P,1,54.000,28.00
519669,2007,"2005-05-13 00:00:00",P,1,85.000,42.50
519669,7507,"2005-04-04 00:00:00",P,1,85.000,42.50
519706,3807,"2005-07-26 00:00:00",P,1,39.000,22.50
519739,5402,"2005-04-20 00:00:00",P,1,39.000,29.00
519739,7702,"2005-07-21 00:00:00",P,1,29.990,19.99
519750,4402,"2005-08-19 00:00:00",P,1,19.000,8.16
519760,3809,"2005-08-11 00:00:00",P,1,32.000,20.00
519768,103,"2005-07-28 00:00:00",P,1,9.100,-1.30
519841,3307,"2005-05-26 00:00:00",P,1,24.000,14.00
519850,2007,"2005-05-21 00:00:00",P,1,39.000,24.00
519865,1103,"2005-05-30 00:00:00",P,1,19.000,10.90
519865,4507,"2005-07-26 00:00:00",P,1,24.000,15.85
519865,4607,"2005-08-13 00:00:00",P,1,24.000,15.85
519865,8204,"2005-08-26 00:00:00",P,1,11.250,3.10
519904,4902,"2005-02-16 00:00:00",P,1,19.500,1.26
519933,3802,"2005-06-09 00:00:00",P,1,65.000,45.50
520127,3002,"2005-08-25 00:00:00",P,1,27.670,7.17
520262,4603,"2005-08-23 00:00:00",P,1,5.590,1.09
520316,3004,"2005-03-02 00:00:00",P,1,18.000,11.00
520480,3303,"2004-11-20 00:00:00",P,1,20.000,11.00
520480,4503,"2004-09-16 00:00:00",P,1,16.990,7.99
520536,9503,"2005-02-23 00:00:00",P,1,4.500,-4.14
520583,2102,"2005-01-29 00:00:00",P,1,31.320,-40.68
520919,107,"2005-04-01 00:00:00",P,1,39.500,29.50
520919,504,"2005-03-17 00:00:00",P,1,39.500,29.50
520919,1304,"2005-03-25 00:00:00",P,1,39.500,29.50
520919,1403,"2004-09-05 00:00:00",P,1,30.000,20.00
520919,1403,"2005-01-23 00:00:00",P,1,39.500,29.50
520919,2007,"2004-11-19 00:00:00",P,1,39.500,29.50
520919,3909,"2004-10-01 00:00:00",P,1,30.000,20.00
520919,4307,"2004-12-15 00:00:00",P,1,39.500,29.50
520919,8004,"2005-04-02 00:00:00",P,1,39.500,29.50
520919,8503,"2005-06-17 00:00:00",P,1,39.500,29.50
520919,9603,"2004-12-23 00:00:00",P,1,39.500,29.50
520972,102,"2005-03-09 00:00:00",P,1,17.000,-13.00
520972,1607,"2005-08-13 00:00:00",P,1,34.000,4.00
520972,2102,"2005-02-02 00:00:00",P,1,34.000,4.00
520972,2109,"2005-08-23 00:00:00",P,1,23.800,-6.20
521155,3009,"2005-02-22 00:00:00",P,1,14.870,-11.38
521334,402,"2004-08-11 00:00:00",P,1,79.000,41.50
522036,8102,"2005-05-11 00:00:00",P,1,60.000,30.00
522343,609,"2005-08-02 00:00:00",P,1,19.500,9.75
522343,3209,"2004-12-04 00:00:00",P,1,18.750,9.00
522358,4604,"2005-02-27 00:00:00",P,1,8.500,-7.00
522504,902,"2005-07-02 00:00:00",P,1,29.000,21.00
522504,1002,"2005-07-29 00:00:00",P,1,13.600,5.60
522504,1403,"2004-12-09 00:00:00",P,1,24.000,16.00
522504,4402,"2005-01-05 00:00:00",P,1,29.000,21.00
522504,5303,"2005-05-13 00:00:00",P,1,24.000,16.00
522504,8402,"2005-04-13 00:00:00",P,1,29.000,21.00
522615,4203,"2005-02-22 00:00:00",P,1,6.000,-13.78
522950,7304,"2005-02-09 00:00:00",P,1,29.000,8.00
523538,7507,"2005-04-16 00:00:00",P,1,100.000,50.00
523724,707,"2005-02-27 00:00:00",P,1,19.990,7.24
523724,709,"2005-03-23 00:00:00",P,1,22.000,9.25
523724,3302,"2004-11-18 00:00:00",P,1,20.000,7.25
523724,3909,"2005-07-31 00:00:00",P,1,14.990,2.24
523724,4109,"2005-03-11 00:00:00",P,1,22.000,9.25
523724,4807,"2004-08-16 00:00:00",P,1,19.990,7.24
523724,8709,"2005-04-22 00:00:00",P,1,22.000,9.25
523782,4404,"2004-08-27 00:00:00",P,1,18.000,10.35
523782,7502,"2005-06-12 00:00:00",P,1,18.000,10.35
523850,503,"2005-03-16 00:00:00",P,1,7.350,-8.65
523850,9503,"2004-10-22 00:00:00",P,1,42.000,26.00
524280,4202,"2004-12-14 00:00:00",P,1,33.500,8.51
524280,9709,"2005-02-03 00:00:00",P,1,16.750,-8.24
524346,2207,"2005-04-14 00:00:00",P,1,13.120,5.07
524346,8702,"2005-03-20 00:00:00",P,1,13.120,5.07
524397,3909,"2005-03-31 00:00:00",P,1,3.620,-10.38
524477,6404,"2005-02-02 00:00:00",P,1,19.990,9.24
524531,407,"2005-07-19 00:00:00",P,1,14.990,6.29
524531,1403,"2005-07-14 00:00:00",P,1,14.990,6.29
524531,1509,"2005-04-11 00:00:00",P,1,22.000,13.30
524531,3503,"2005-07-17 00:00:00",P,1,14.990,6.29
524531,3604,"2005-01-16 00:00:00",P,1,22.000,13.30
524531,4407,"2004-11-11 00:00:00",P,1,22.000,13.30
524531,4603,"2005-02-17 00:00:00",P,1,22.000,13.30
524531,5603,"2005-06-26 00:00:00",P,1,22.000,13.30
524531,7402,"2005-01-27 00:00:00",P,1,22.000,13.30
524716,3102,"2005-03-22 00:00:00",P,1,8.500,-2.85
524716,3202,"2004-12-25 00:00:00",P,1,34.000,22.65
524716,5304,"2005-02-20 00:00:00",P,1,17.000,5.65
524716,8602,"2005-03-04 00:00:00",P,1,8.500,-2.85
524753,2504,"2004-12-28 00:00:00",P,1,75.000,36.00
524753,9103,"2004-10-28 00:00:00",P,1,75.000,36.00
526006,3209,"2005-02-23 00:00:00",P,1,5.000,-3.64
526006,5202,"2004-10-18 00:00:00",P,1,20.000,11.36
526006,6604,"2005-02-21 00:00:00",P,1,9.990,1.35
526037,1807,"2004-11-23 00:00:00",P,1,4.000,1.86
526055,902,"2005-02-04 00:00:00",P,1,14.750,-10.25
526230,2207,"2004-12-29 00:00:00",P,1,86.000,45.00
526230,3007,"2005-02-01 00:00:00",P,1,86.000,45.00
526230,4107,"2004-12-21 00:00:00",P,1,86.000,45.00
526230,8703,"2005-03-02 00:00:00",P,1,78.000,37.00
526239,1207,"2004-09-28 00:00:00",P,1,14.000,9.00
526239,2104,"2004-11-08 00:00:00",P,1,14.000,9.00
526239,7507,"2004-12-03 00:00:00",P,1,14.000,9.00
526297,102,"2005-06-15 00:00:00",P,1,1.250,-0.53
526297,502,"2005-02-27 00:00:00",P,1,2.500,0.72
526297,509,"2005-02-04 00:00:00",P,1,3.350,1.57
526297,2102,"2005-02-25 00:00:00",P,1,1.750,-0.03
526297,4003,"2005-07-07 00:00:00",P,1,0.990,-0.79
526297,4109,"2005-02-22 00:00:00",P,1,1.750,-0.03
526297,4403,"2005-01-12 00:00:00",P,1,3.350,1.57
526297,9503,"2004-12-10 00:00:00",P,1,4.000,2.22
526359,502,"2004-12-20 00:00:00",P,1,33.570,13.82
526359,1002,"2005-04-27 00:00:00",P,1,20.990,1.24
526359,3202,"2005-08-26 00:00:00",P,1,13.820,-5.93
526359,3802,"2004-12-16 00:00:00",P,1,39.500,19.75
526359,4202,"2005-08-25 00:00:00",P,1,13.820,-5.93
526412,1904,"2004-11-25 00:00:00",P,1,69.000,37.50
526429,1102,"2005-02-14 00:00:00",P,1,10.000,-7.25
526429,2102,"2005-02-24 00:00:00",P,1,7.000,-10.25
526429,2203,"2005-02-17 00:00:00",P,1,10.000,-7.25
526429,2707,"2005-02-25 00:00:00",P,1,5.000,-12.25
526429,9409,"2005-02-22 00:00:00",P,1,5.000,-12.25
